  1 G000.1169-00.5703 17 48 07.70 -29 07 55.5  38  44 <  0.074 <  0.150 <  0.086    0.255    8.730   28.300 < 22.000   126.5  92 -99
417 G298.6498+00.2675 12 14 28.11 -62 17 47.6   9   5 <  0.005    0.006    0.019    0.087    9.536  -99.999  -99.999   -99.9 -99 -99
418 G298.6699+00.0580 12 14 22.85 -62 30 24.2   6   5 <  0.008 <  0.006 <  0.002 <  0.001    0.512  -99.999  -99.999   -99.9 -99 -99
419 G298.6808-00.4511 12 13 50.01 -63 00 43.6   6   6 <  0.003 <  0.001 <  0.005 <  0.023    1.944  -99.999  -99.999   -99.9 -99 -99
420 G298.6971+00.7019 12 15 23.52 -61 52 23.2   4   4    0.016    0.019    0.058    0.157    0.449  -99.999  -99.999   -99.9 -99 -99
421 G298.7089+00.0060 12 14 39.06 -62 33 49.3  14  10 <  0.029 <  0.018 <  0.034 <  0.086    3.919  -99.999  -99.999   -99.9 -99 -99
422 G299.2973-00.2913 12 19 24.03 -62 56 12.6   7   7 <  0.009 <  0.003 <  0.003 <  0.019    1.426  -99.999  -99.999   -99.9 -99 -99
423 G299.3319-00.1178 12 19 53.32 -62 46 08.0   8   9 <  0.005 <  0.004 <  0.003 <  0.008    0.470  -99.999  -99.999   -99.9 -99 -99
424 G299.9597+00.8134 12 26 08.93 -61 54 44.6  13  11 <  0.007 <  0.006 <  0.009 <  0.002    0.295  -99.999  -99.999   -99.9 -99 -99
425 G300.1020-00.1371 12 26 34.43 -62 52 20.0   7   6 <  0.012 <  0.011 <  0.021 <  0.044    4.586  -99.999  -99.999   -99.9 -99 -99
426 G300.2528-00.0334 12 27 59.01 -62 47 01.0  18  18 <  0.012 <  0.007 <  0.009 <  0.022    1.498    1.160 <  1.970     3.5 147 -99
427 G300.6153-00.8292 12 30 34.24 -62 36 25.6  13  11 <  0.002 <  0.003 <  0.006    0.027    6.316    4.370    2.400    21.1 154  72
428 G301.1070-00.1728 12 35 21.32 -62 59 15.0  10   7 <  0.043 <  0.037 <  0.028    0.040   15.928    5.020 <  0.540    24.6 251 -99
429 G301.4963+00.1299 12 38 54.56 -62 42 25.2   8   8    0.010    0.013    0.029    0.065    5.690    3.620 <  0.540    21.1 160 -99
430 G301.6493+00.7960 12 40 29.39 -62 02 54.8  10  10 <  0.006 <  0.005 <  0.010 <  0.010    1.192    0.580 <  0.220     7.0 185 -99
433 G302.8545+00.0651 12 50 45.59 -62 48 23.8  10  14 <  0.001 <  0.003 <  0.001 <  0.001    0.569 <  0.500 <  0.550   -99.9 -99 -99
434 G302.9854+00.5812 12 51 53.86 -62 17 26.1  18  16 <  0.008 <  0.008 <  0.014    0.039    4.581    1.270 <  0.110     7.0 282 -99
435 G303.0882-00.9647 12 52 51.30 -63 50 09.9   5   6 <  0.006 <  0.005 <  0.004 <  0.001    1.957    2.530 <  1.380    10.6 120 -99
436 G303.9369-00.3414 13 00 21.22 -63 11 44.9  13  11 <  0.014 <  0.014 <  0.011 <  0.029    0.925    0.940 <  1.110     3.5 131 -99
437 G303.9535-00.2598 13 00 28.53 -63 06 49.3   8   7 <  0.013 <  0.007 <  0.012 <  0.006    0.745 <  0.920 <  1.040   -99.9 -99 -99
438 G303.9636-01.0467 13 00 49.09 -63 53 59.0   5   5 <  0.002 <  0.003 <  0.001 <  0.008    1.128    1.040 <  0.460     3.5 136 -99
439 G304.7086-00.8356 13 07 27.54 -63 39 07.7  22   9 <  0.128 <  0.072 <  0.057 <  0.027    1.416    0.880 <  0.200     3.5 162 -99
440 G304.8585-00.0200 13 08 19.52 -62 49 43.1  15  14 <  0.036 <  0.024 <  0.026 <  0.073   10.943    7.290 <  5.220     7.0 157 -99
441 G305.1497-00.4859 13 11 10.71 -63 16 07.6   6   6 <  0.006 <  0.004 <  0.002 <  0.008    1.113    2.150 <  1.190     7.0 106 -99
442 G305.7952+00.1583 13 16 20.55 -62 34 29.9  39  15 <  0.094 <  0.031 <  0.197 <  0.555  119.800  138.000   93.800    35.2 125  62
443 G305.8554-00.1277 13 17 06.59 -62 51 13.3   5   6 <  0.020 <  0.019 <  0.045 <  0.046    4.005 <  2.660 <  3.010   -99.9 -99 -99
444 G305.9247-00.1426 13 17 43.65 -62 51 41.6   6   6 <  0.020 <  0.022 <  0.005 <  0.025    2.741    2.750 <  4.820    10.6 132 -99
445 G305.9430-00.1056 13 17 51.24 -62 49 22.4  10   9 <  0.024 <  0.017 <  0.048 <  0.156    5.929    3.250 <  1.100    14.1 173 -99
446 G306.0015+00.2657 13 18 01.71 -62 26 51.1  22  12 <  0.052 <  0.043 <  0.081 <  0.215    2.302    1.590 <  2.100     7.0 154 -99
447 G306.1628+00.0050 13 19 39.69 -62 41 22.7  25  13 <  0.008 <  0.014 <  0.137 <  0.356    2.609    4.450 <  6.550     1.8 110 -99
448 G306.5992-00.2284 13 23 41.43 -62 52 13.2   9   7 <  0.031 <  0.021 <  0.022 <  0.016    0.460    0.400 <  0.110     3.5 140 -99
449 G306.6682+00.4638 13 23 32.20 -62 10 29.7   8   6 <  0.008 <  0.006 <  0.007 <  0.014    2.369    1.580 <  0.600     3.5 157 -99
450 G306.6723-00.2637 13 24 21.95 -62 53 46.1   5   6 <  0.015 <  0.011 <  0.016    0.024    1.140    1.410 <  1.250     7.0 122 -99
451 G306.7395-00.1134 13 24 46.84 -62 44 18.4   9   7 <  0.143 <  0.094 <  0.100 <  0.090    3.938    6.690 <  3.840    14.1 110 -99
452 G306.8330+00.3865 13 25 01.38 -62 13 50.4  16  13 <  0.024 <  0.013 <  0.032 <  0.050    2.266    3.330 <  3.040    10.6 115 -99
453 G306.8895+00.6519 13 25 12.37 -61 57 36.5  19  11 <  0.011 <  0.008 <  0.016 <  0.039    0.672    0.860 <  0.960     3.5 121 -99
454 G307.0222-00.0487 13 27 08.87 -62 38 11.6   7   9 <  0.021 <  0.014 <  0.017 <  0.033    0.468 <  0.450 <  0.230   -99.9 -99 -99
455 G307.5714-00.6227 13 32 39.72 -63 07 21.3   5   8 <  0.023 <  0.023 <  0.023 <  0.028    2.844    2.650 <  3.710    24.6 136 -99
456 G307.6153-00.5257 13 32 54.48 -63 01 11.3   9   7 <  0.030 <  0.017 <  0.012 <  0.010    0.384 <  0.640 <  0.530   -99.9 -99 -99
457 G307.6157+00.9294 13 30 57.15 -61 34 57.2  13   7 <  0.082 <  0.054 <  0.035 <  0.038    1.069    1.100 <  0.350     0.7 131 -99
458 G307.6299-00.1886 13 32 33.74 -62 41 04.9  25  17 <  0.002 <  0.003 <  0.022 <  0.085   11.250 <  4.910 <  4.040   -99.9 -99 -99
459 G307.6313-00.1736 13 32 33.26 -62 40 10.7  12   6 <  0.004 <  0.004 <  0.005    0.031    4.236    2.930 <  0.670    17.6 154 -99
460 G307.7949+00.0010 13 33 42.73 -62 28 15.6   9   7 <  0.040 <  0.033 <  0.044 <  0.044    1.497 <  1.080 <  0.800   -99.9 -99 -99
461 G307.9454-00.0888 13 35 07.62 -62 32 04.5  13  15 <  0.022 <  0.016 <  0.023 <  0.042    0.589 <  0.210 <  0.580   -99.9 -99 -99
462 G307.9706+00.0420 13 35 09.06 -62 24 05.1  15  11 <  0.002 <  0.011 <  0.014 <  0.011    2.729    1.810 <  0.680     7.0 157 -99
463 G308.0406+00.2473 13 35 26.74 -62 11 13.9  16  13 <  0.022 <  0.016 <  0.014 <  0.021    0.751    0.560 <  0.300     3.5 149 -99
464 G308.0703+00.2120 13 35 44.88 -62 13 00.9  20  20 <  0.059 <  0.059 <  0.032 <  0.067    1.602    1.690 <  1.540     3.5 129 -99
465 G308.2317-00.1784 13 37 42.54 -62 34 23.3   7   7 <  0.018 <  0.013 <  0.017 <  0.030    0.438 <  0.460 <  0.730   -99.9 -99 -99
466 G308.5823-00.8397 13 41 48.62 -63 09 27.3  12  12 <  0.021 <  0.015 <  0.018 <  0.026    1.047    1.910 <  0.350     3.5 108 -99
467 G308.5972+00.8825 13 39 08.08 -61 27 48.8  20  18 <  0.044 <  0.031 <  0.053 <  0.120    5.674    4.810 <  2.130     7.0 141 -99
468 G308.8795+00.1713 13 42 37.54 -62 06 28.7  10   8 <  0.024 <  0.020 <  0.087 <  0.253    0.895 <  1.370 <  5.780   -99.9 -99 -99
469 G309.0424+00.2316 13 43 53.15 -62 00 58.9  11   9 <  0.071 <  0.051 <  0.131 <  0.390    7.217 <  4.980 <  5.160   -99.9 -99 -99
470 G309.0433+00.1349 13 44 03.62 -62 06 39.2   9   8 <  0.208 <  0.151 <  0.245 <  0.308    9.476 <  7.520 <  6.730   -99.9 -99 -99
471 G309.1094+00.2524 13 44 24.53 -61 58 56.7  14  13 <  0.091 <  0.079 <  0.142 <  0.463   20.523   19.150 <  3.730    38.7 136 -99
472 G309.2387+00.1048 13 45 44.89 -62 06 00.5  14  10 <  0.064 <  0.047 <  0.053 <  0.054    1.570    3.490 <  1.900    10.6 102 -99
473 G309.2992-00.9909 13 48 18.00 -63 09 27.4  12   9 <  0.009 <  0.002 <  0.001    0.004    3.539    2.420 <  0.300    10.6 155 -99
474 G309.7667-00.6764 13 51 41.06 -62 44 45.6   7   5 <  0.055 <  0.037 <  0.037 <  0.069    4.036    2.900 <  0.750    14.1 151 -99
475 G309.8545+00.4492 13 50 12.72 -61 37 48.4   5   5 <  0.007 <  0.004 <  0.026 <  0.069    1.393    1.340 <  1.860     7.0 134 -99
476 G309.8681+00.5288 13 50 10.31 -61 32 58.0   9  10 <  0.017 <  0.010 <  0.024 <  0.084    1.402    1.480 <  2.360     3.5 129 -99
477 G309.9112+00.3762 13 50 49.01 -61 41 18.1  20  15 <  0.051 <  0.059    0.135    0.434   76.420   22.030 <  3.410   161.7 272 -99
478 G310.3999+00.2193 13 55 08.22 -61 43 31.5   9   8 <  0.010 <  0.007 <  0.025 <  0.031    0.760    0.340 <  0.630     3.5 194 -99
479 G310.6158+00.1669 13 57 00.77 -61 43 21.8  14  10 <  0.049 <  0.026 <  0.059 <  0.082    0.781    0.930 <  0.610     7.0 124 -99
480 G310.6430-00.4091 13 58 28.98 -62 16 22.6   8   9 <  0.121 <  0.086 <  0.115 <  0.191    9.523   13.410 < 13.890    49.2 117 -99
481 G310.7197-00.1247 13 58 29.56 -61 58 42.2   5   7 <  0.024 <  0.015 <  0.042 <  0.059    0.999    2.330 <  3.500     7.0 101 -99
482 G310.8417+00.0021 13 59 12.95 -61 49 27.8   8   8 <  0.001 <  0.004 <  0.001 <  0.020    0.830 <  0.980 <  3.210   -99.9 -99 -99
483 G310.8776+00.1564 13 59 10.25 -61 39 57.8   9   6 <  0.147 <  0.088 <  0.093 <  0.078    0.889    0.500 <  1.760     1.8 171 -99
484 G310.8823-00.0738 13 59 42.96 -61 53 13.6  10  12 <  0.030 <  0.020 <  0.010 <  0.066    0.782 <  1.090 <  2.510   -99.9 -99 -99
485 G310.9854+00.4204 13 59 28.13 -61 22 59.2  20  11 <  0.035 <  0.038 <  0.056 <  0.142   18.982   11.680 <  3.290   -99.9 163 -99
486 G311.0863-00.0397 14 01 18.44 -61 48 01.2  32  32 <  0.523 <  0.447 <  1.018 <  1.579   70.670   72.800 < 35.700    59.8 131 -99
487 G311.1169+00.3837 14 00 36.54 -61 23 02.5   7   8 <  0.070 <  0.048 <  0.052 <  0.065    1.863 <  3.040 <  2.080   -99.9 -99 -99
488 G311.1490+00.7378 14 00 05.45 -61 02 02.3   8   7 <  0.014 <  0.011 <  0.009 <  0.076    1.881    1.310 <  1.170     3.5 154 -99
489 G311.1657+00.0448 14 01 45.74 -61 41 51.5  46  41 <  0.097 <  0.050    0.311    1.892   88.415   55.350 < 89.300    38.7 162 -99
490 G311.4677+00.1021 14 04 04.57 -61 33 36.1   8   9 <  0.030 <  0.027    0.055    0.072    2.933    5.400 <  9.120    31.6 108 -99
491 G311.8184+00.0568 14 07 00.39 -61 30 15.5  29  32 <  0.053 <  0.089 <  0.415    2.299   50.768   41.850 < 52.260    35.2 143 -99
492 G311.9670-00.0467 14 08 27.13 -61 33 36.4  11   9 <  0.070 <  0.071    0.095    0.280   61.955   32.370 <  4.370   137.1 178 -99
493 G311.9977+00.1321 14 08 15.55 -61 22 48.6   8   6 <  0.043 <  0.033 <  0.052 <  0.098    6.138    4.290 <  2.440    28.1 153 -99
494 G312.4748-00.4075 14 13 26.99 -61 45 01.2  10   7 <  0.030 <  0.025 <  0.038 <  0.055    0.592 <  1.040 <  1.490   -99.9 -99 -99
495 G312.5728+00.4015 14 12 08.37 -60 57 02.5  15  13 <  0.095 <  0.076 <  0.048    0.131   29.215   17.680 <  0.520    56.2 164 -99
496 G312.7845-00.5339 14 16 16.30 -61 46 19.5  25  20 <  0.007 <  0.001 <  0.046 <  0.140    2.451    4.540 <  2.510     7.0 107 -99
497 G312.8748+00.2557 14 14 52.77 -60 59 41.7   6   6 <  0.004 <  0.001 <  0.001 <  0.007    1.329    1.000 <  1.090     3.5 148 -99
498 G313.2935+00.2231 14 18 13.80 -60 53 26.3   8   6 <  0.042 <  0.032 <  0.071 <  0.167    1.984    1.890 <  3.050     7.0 135 -99
499 G313.4116-00.1941 14 20 17.92 -61 14 41.2  12  10 <  0.002 <  0.001 <  0.009    0.025    0.203    0.260 <  0.910     3.5 121 -99
500 G313.5262+00.0318 14 20 33.71 -60 59 36.4   0 101 <  0.142 <  0.091 <  0.056 <  0.096    3.177    2.690 <  1.400     7.0 141 -99
501 G313.5875+00.5914 14 19 29.91 -60 26 44.7   6   6 <  0.005 <  0.005 <  0.019 <  0.043    2.079    0.840 <  1.810     7.0 208 -99
502 G313.6229+00.5859 14 19 47.00 -60 26 20.5   3   5 <  0.001 <  0.002 <  0.005 <  0.019    1.201 <  1.400 <  0.820   -99.9 -99 -99
503 G313.8157-00.7748 14 25 09.02 -61 39 01.1  11   8 <  0.021 <  0.018 <  0.034 <  0.078    1.379    1.770 <  1.590     7.0 121 -99
504 G313.8279+00.2205 14 22 21.81 -60 42 47.7  10  12 <  0.016 <  0.020 <  0.026 <  0.087    3.376    4.150 <  6.690    10.6 122 -99
505 G314.6248-00.2847 14 29 56.88 -60 54 01.0  27  24 <  0.020 <  0.007 <  0.056 <  0.144    2.751    2.930 <  3.570     3.5 129 -99
506 G314.6326+00.0995 14 28 50.87 -60 32 25.1  10   9 <  0.033 <  0.026 <  0.021 <  0.011    0.572 <  0.220 <  0.780   -99.9 -99 -99
507 G314.7562-00.6627 14 32 07.52 -61 12 05.4  11   9 <  0.013 <  0.010 <  0.018 <  0.032    0.454 <  0.220 <  0.480   -99.9 -99 -99
508 G315.1084-00.8389 14 35 23.32 -61 13 43.8  10   8 <  0.025 <  0.016 <  0.027 <  0.014    0.293 <  0.260 <  0.950   -99.9 -99 -99
509 G315.3719+00.6043 14 32 50.57 -59 47 44.1  56  33 <  0.002 <  0.035 <  0.207 <  0.101    4.300    6.510 <  8.620     1.8 114 -99
510 G315.8313+00.1055 14 37 46.38 -60 04 33.4  13  12 <  0.004 <  0.003 <  0.019 <  0.014    0.232    0.460 <  0.450     1.8 105 -99
511 G315.9218-00.3423 14 39 53.57 -60 26 58.6  27  22 <  0.070 <  0.046 <  0.038 <  0.058    0.544    1.110 <  3.210     3.5 104 -99
512 G316.0532-00.3488 14 40 53.21 -60 24 07.3   8   8 <  0.041 <  0.029 <  0.038 <  0.054    1.217    0.560 <  0.410     3.5 191 -99
513 G316.1541-00.7578 14 43 00.54 -60 43 58.5  13  19 <  0.013 <  0.018 <  0.005 <  0.046    2.317    2.010 <  1.900     3.5 140 -99
514 G316.1729-00.6216 14 42 41.17 -60 36 04.5   8  13 <  0.026 <  0.013 <  0.040 <  0.028    0.900    0.210 <  0.160     3.5 342 -99
515 G316.4755-00.0539 14 43 00.16 -59 57 32.8  45  27 <  0.160 <  0.177 <  0.576 <  1.548   29.838 < 70.700 < 58.600   -99.9 -99 -99
516 G316.5461+00.8296 14 40 38.12 -59 07 30.3   8  10 <  0.023 <  0.018 <  0.024 <  0.038    0.947    0.770 <  0.760     1.8 143 -99
517 G316.5611-00.3164 14 44 30.38 -60 09 41.8  38  20 <  0.175 <  0.121 <  0.223 <  0.395    9.890    9.610 < 14.700    10.6 134 -99
518 G316.5833-00.7708 14 46 13.74 -60 33 49.1   4   7 <  0.065 <  0.049 <  0.054    0.062    2.918    2.740 <  3.070    10.6 135 -99
519 G316.7102+00.4342 14 43 04.92 -59 25 03.4   7   7 <  0.038 <  0.022 <  0.027 <  0.025    0.538    0.830 <  0.550     7.0 114 -99
520 G317.2454-00.1862 14 48 59.88 -59 45 01.2  23  17 <  0.001 <  0.016 <  0.040    0.554   78.205   36.100 <  8.560    49.2 191 -99
521 G317.5186-00.6302 14 52 31.11 -60 01 39.1  30  16 <  0.901 <  0.620 <  0.731 <  0.606   12.722   15.140    8.120     7.0 124  74
522 G317.7044-00.8668 14 54 42.37 -60 09 16.2   9   6 <  0.002 <  0.002 <  0.005 <  0.017    1.936    1.170 <  0.510     7.0 164 -99
523 G317.7156-00.1977 14 52 22.59 -59 33 09.3   6   8 <  0.007 <  0.009 <  0.022 <  0.070    2.623    1.000 <  0.400     3.5 216 -99
524 G317.8924+00.0216 14 52 50.67 -59 16 38.2   4   6 <  0.001 <  0.001 <  0.007 <  0.030    0.589 <  2.070 <  2.550   -99.9 -99 -99
525 G317.9471-00.7936 14 56 09.96 -59 58 41.5   4   7 <  0.049 <  0.030 <  0.027 <  0.041    2.552    1.880 <  1.160    17.6 150 -99
526 G317.9599-00.2576 14 54 18.54 -59 29 44.8   5   7 <  0.011 <  0.010 <  0.012 <  0.020    0.307 <  0.400 <  1.160   -99.9 -99 -99
527 G318.2180-00.5269 14 57 05.72 -59 36 59.2  42  31 <  0.080 <  0.116 <  0.657 <  1.683   52.389   53.200 < 39.900    73.8 131 -99
528 G318.3497-00.6972 14 58 38.82 -59 42 20.4   8  10 <  0.016 <  0.021 <  0.056 <  0.111    6.949    6.880 <  6.600    24.6 133 -99
529 G319.2440-00.2348 15 01 20.64 -58 27 40.8   6   7 <  0.010 <  0.009 <  0.031 <  0.091    3.203    5.000 <  3.300    31.6 113 -99
530 G319.2857-00.0315 15 02 36.30 -58 40 29.7  19  11 <  0.014 <  0.007 <  0.007 <  0.054    1.390    0.870 <  0.310     3.5 162 -99
531 G319.4212-00.0340 15 03 31.56 -58 36 41.8   7   6 <  0.088 <  0.054 <  0.053 <  0.095    1.330    2.440 <  0.520    21.1 108 -99
532 G319.4282-00.0209 15 03 31.45 -58 35 48.3  15  10 <  0.025 <  0.018 <  0.056 <  0.164    3.338 <  6.330 <  5.610   -99.9 -99 -99
533 G319.4607+00.2081 15 02 53.62 -58 22 50.3  14  11 <  0.126 <  0.076 <  0.084 <  0.059    0.786    0.380 <  0.320     3.5 186 -99
534 G319.7182-00.7290 15 08 10.24 -59 04 12.6 151  77 <  0.384 <  0.226 <  0.507 <  1.602   22.281   52.810 < 85.890    14.1 100 -99
535 G319.9407+00.2825 15 05 28.11 -58 04 53.7   6   7 <  0.019 <  0.021 <  0.014 <  0.018    0.596    0.750 <  0.860     7.0 121 -99
536 G320.0032+00.1875 15 06 34.10 -58 08 00.1  12  12 <  0.017 <  0.025 <  0.053 <  0.120    5.080    3.560 <  4.220    17.6 153 -99
537 G320.2524+00.1936 15 08 10.81 -58 00 14.7  11  13 <  0.041 <  0.035 <  0.094    0.176    3.115 <  5.560 <  6.610   -99.9 -99 -99
538 G320.2688-00.5802 15 11 15.96 -58 39 49.6   5   6 <  0.015 <  0.007 <  0.015 <  0.026    0.346 <  0.220 <  0.490   -99.9 -99 -99
539 G320.9454-00.9267 15 17 05.53 -58 36 30.8  13  12 <  0.012 <  0.001 <  0.002 <  0.026    1.980    2.280 <  4.250     3.5 125 -99
540 G321.1198+00.1234 15 14 03.23 -57 37 21.3  10   8 <  0.017 <  0.017 <  0.029 <  0.047    1.093    1.780 <  1.350     3.5 112 -99
541 G321.8215-00.0068 15 19 00.16 -57 21 49.7   8   8 <  0.014 <  0.010 <  0.013 <  0.021    0.846    1.140    1.150     3.5 119  50
542 G322.1986+00.5183 15 19 16.98 -56 43 06.3 122  61 <  8.707 <  6.467 < 23.422 < 18.191 1211.397  618.000 <246.000   109.0 180 -99
543 G322.6676-00.8714 15 27 47.93 -57 37 25.1   9   9 <  0.006 <  0.007 <  0.023 <  0.035    0.355    0.320 <  0.410     1.8 138 -99
544 G322.6802+00.9060 15 20 42.81 -56 07 57.4  30  27 <  0.032 <  0.020 <  0.009 <  0.009    0.744 <  0.170 <  0.400   -99.9 -99 -99
545 G322.9148-00.6381 15 28 20.64 -57 17 30.3   9  11 <  0.110 <  0.070 <  0.063    0.056    0.460 <  0.250 <  0.330   -99.9 -99 -99
546 G324.2941-00.6151 15 36 30.57 -56 28 47.1   8  13 <  0.016 <  0.012 <  0.025 <  0.034    0.459 <  0.500 <  0.240   -99.9 -99 -99
547 G325.5290+00.0261 15 40 52.91 -55 13 51.0  10   9 <  0.021 <  0.016 <  0.019 <  0.029    0.246    0.590 <  0.580     3.5 100 -99
548 G325.6796-00.7237 15 44 55.95 -55 44 11.0  12  14 <  0.103 <  0.068 <  0.071 <  0.080    1.035 <  0.230 <  1.770   -99.9 -99 -99
549 G325.6861-00.0423 15 42 03.00 -55 11 27.6   6  12 <  0.044 <  0.032 <  0.050 <  0.112    0.912 <  1.500 <  0.620   -99.9 -99 -99
550 G325.8274+00.7325 15 39 36.54 -54 29 10.2   7  10 <  0.012 <  0.009 <  0.013 <  0.017    0.543 <  0.240 <  0.150   -99.9 -99 -99
551 G326.2551-00.7189 15 47 57.17 -55 23 48.8   5   6 <  0.013 <  0.012 <  0.012 <  0.021    0.684 <  0.670 <  0.710   -99.9 -99 -99
552 G326.4937+00.1899 15 45 31.48 -54 30 56.3   5   6 <  0.031 <  0.025 <  0.026 <  0.028    1.358    1.920 <  1.130    17.6 117 -99
553 G326.5286+00.2202 15 45 35.19 -54 28 13.1   8   9 <  0.007 <  0.004 <  0.049 <  0.091    1.084    1.770    4.290     7.0 112  35
554 G326.5840-00.5999 15 49 24.34 -55 04 50.0  12  10 <  0.017 <  0.006 <  0.038 <  0.118    2.436    2.790 <  2.700     3.5 126 -99
555 G326.7256+00.7742 15 44 20.22 -53 54 41.2   9   9    0.051    0.084    0.090    0.466   83.187   34.000 <  1.340    52.7 206 -99
556 G326.7577-00.5563 15 50 09.70 -54 56 16.7  14  11 <  0.039 <  0.051 <  0.095 <  0.143   21.304   11.340 <  5.480    28.1 176 -99
557 G327.2310-00.3377 15 51 45.66 -54 28 14.3  14  10 <  0.017 <  0.017 <  0.025 <  0.037    1.060    0.440 <  0.860     3.5 204 -99
558 G327.3793-00.4704 15 53 07.77 -54 28 47.0  22  22 <  0.110 <  0.098 <  0.430 <  1.301   71.326   37.200 < 27.200    49.2 178 -99
559 G327.6444-00.6323 15 55 14.72 -54 26 08.6  12  11 <  0.014 <  0.013 <  0.042 <  0.035    0.546    1.140    2.010     7.0 104  39
560 G327.8190+00.7435 15 50 15.44 -53 15 36.0  15  13 <  0.109 <  0.067 <  0.044 <  0.061    1.138    1.840 <  1.230     3.5 112 -99
561 G327.8600+00.5559 15 51 15.57 -53 22 49.3  10  10 <  0.039 <  0.026 <  0.050 <  0.056    1.202    1.300 <  3.300     7.0 128 -99
562 G327.9350+00.7720 15 50 44.51 -53 09 54.4  10  12 <  0.083 <  0.057 <  0.056 <  0.081    1.042    1.160 <  1.500     3.5 127 -99
563 G328.1181+00.5730 15 52 31.66 -53 12 15.6  14  12 <  0.008 <  0.010 <  0.043 <  0.111    6.861    9.800 <  7.170    45.7 116 -99
564 G328.1318+00.7623 15 51 48.11 -53 02 56.1   8   7 <  0.001 <  0.001 <  0.005 <  0.025    0.275    0.680 <  0.650     3.5  99 -99
565 G328.1873-00.4816 15 57 25.64 -53 58 17.0  18  21 <  0.268 <  0.306 <  1.428 <  4.101   92.924   86.090 < 52.900    98.4 136 -99
566 G328.2845-00.5640 15 58 17.64 -53 58 17.0  32  31 <  0.353 <  0.331 <  1.497 <  4.248  195.492  156.200 < 25.400   228.5 145 -99
567 G328.2945+00.6974 15 52 54.78 -52 59 47.0   6   8 <  0.020 <  0.017 <  0.028 <  0.038    0.671    1.940 <  2.440    14.1  95 -99
568 G328.3490+00.8984 15 52 20.98 -52 48 22.5   6   9 <  0.020 <  0.010 <  0.024 <  0.032    0.807    0.720 <  0.630     7.0 138 -99
569 G328.3833+00.8504 15 52 43.59 -52 49 18.3  19  16    0.103    0.099    0.152    0.234    2.590    4.620 <  3.010    14.1 109 -99
570 G328.4218-00.0217 15 56 38.08 -53 28 07.5   3   6 <  0.068 <  0.041 <  0.042 <  0.003    1.103    0.430 <  1.010     3.5 213 -99
571 G328.4261-00.0308 15 56 41.84 -53 28 22.1  15   9 <  0.061 <  0.042 <  0.085 <  0.067    2.072    1.920 <  1.910    10.6 136 -99
572 G329.2399-00.5852 16 03 15.87 -53 21 43.7  30  17 <  0.094 <  0.044 <  0.069 <  0.111    4.320    7.940 <  9.580    14.1 108 -99
573 G329.8160-00.0710 16 03 52.39 -52 35 43.4   9   8 <  0.019 <  0.010 <  0.010 <  0.039    0.278 <  0.120 <  0.190   -99.9 -99 -99
574 G329.8717-00.1302 16 04 24.38 -52 36 09.9   8  12 <  0.019 <  0.012 <  0.026 <  0.035    0.518    0.420 <  0.810     7.0 144 -99
576 G329.9857-00.6636 16 07 19.29 -52 55 25.5  14  12 <  0.017 <  0.006 <  0.017 <  0.043    1.222    1.730 <  2.730     3.5 117 -99
577 G330.3770+00.7381 16 03 07.61 -51 37 03.1   6  12 <  0.044 <  0.032    0.000 <  0.040    3.206    3.520 <  3.270    14.1 128 -99
578 G330.8447-00.0787 16 08 54.18 -51 54 46.5  13  10 <  0.012 <  0.008 <  0.027 <  0.063    0.987 <  2.020 <  4.080   -99.9 -99 -99
579 G330.9550+00.2328 16 08 04.31 -51 36 30.6   9   9 <  0.010 <  0.011 <  0.002 <  0.023    0.904 <  1.010 <  6.670   -99.9 -99 -99
580 G331.3220-00.1755 16 11 35.66 -51 39 36.0  11  12    0.428    0.444    1.766    4.135   72.253 < 29.500 < 11.600   -99.9 -99 -99
582 G331.6530-00.5094 16 14 37.49 -51 40 33.3   4   6 <  0.016 <  0.009 <  0.011 <  0.011    0.255 <  0.210 <  0.220   -99.9 -99 -99
583 G331.6579+00.1308 16 11 49.70 -51 12 24.7  10   7 <  0.071 <  0.078 <  0.226    0.667   63.868   71.800   46.600   193.3 126  64
584 G331.8118-00.1512 16 13 46.79 -51 18 24.6  17  19 <  0.073 <  0.057 <  0.116 <  0.208    6.795   20.900 < 12.500    49.2  93 -99
585 G331.8310+00.4040 16 11 26.65 -50 53 18.4   7   9 <  0.003 <  0.006 <  0.005 <  0.020    3.108    2.280 <  0.770    17.6 150 -99
586 G332.0772-00.2913 16 15 37.56 -51 13 30.6  13   9 <  0.057 <  0.036 <  0.114 <  0.019    5.401    4.850 < 11.400    14.1 138 -99
587 G332.2055-00.4372 16 16 51.77 -51 14 28.6  31  27 <  0.032 <  0.033 <  0.140 <  0.064   14.633    8.170 <  4.190    14.1 171 -99
588 G332.2885+00.1126 16 14 49.33 -50 47 14.0   5   6 <  0.015 <  0.012 <  0.009 <  0.017    0.375 <  0.830 <  1.170   -99.9 -99 -99
589 G332.4863+00.8256 16 12 38.68 -50 08 00.5  13  10 <  0.069 <  0.049 <  0.048 <  0.037    4.478    3.360 <  0.920     7.0 149 -99
590 G332.5991+00.4730 16 14 40.33 -50 18 43.4   9   9    0.073    0.082    0.151    0.362   25.911   14.160 <  2.090    38.7 173 -99
591 G332.7156+00.5673 16 14 47.59 -50 09 48.3   7  11    0.457    0.316    0.300    0.405   20.499   13.490 <  5.220    35.2 158 -99
