Wav, micron	sigma, cm^2/H	kappa, cm^2/g	albedo	g
0.23865055670737595	1.28690510203e-21	591.8415817411242	0.5395100338282867	0.46879721311076017
0.2378565370383314	1.29585433404e-21	595.9572912987379	0.5375635214092649	0.46913558926346643
0.2370652568908788	1.3050017625500002e-21	600.1641504911387	0.535578441123539	0.4694850072055492
0.23627653059003847	1.3143430894100002e-21	604.4601826194303	0.5335520636585046	0.46980737161396524
0.2354904812268641	1.32388252888e-21	608.8473258018938	0.5314838712126988	0.4701395424133942
0.23470704725924188	1.3336034829000001e-21	613.3179466690846	0.5293777551216381	0.47045941619166104
0.2339261685920261	1.3435409867500002e-21	617.8881577808946	0.5272365475529843	0.47077926576387624
0.23314790575916228	1.35367520988e-21	622.5488391609866	0.5250531331241608	0.4710987226448033
0.2323722583194747	1.36398577546e-21	627.2906196014301	0.5228267935708494	0.47140092090286556
0.2315991668524708	1.37282335545e-21	631.3549809220859	0.5204579363495705	0.4721496532922547
0.23082869018385807	1.38083981525e-21	635.0417129433608	0.5180343531885278	0.47312405479694275
0.23006071130634878	1.3888179370800002e-21	638.7108135132027	0.5156223393727309	0.47411839133154654
0.22929534673755717	1.3966989796500002e-21	642.3352677896216	0.5132143408808281	0.47512957590560423
0.2285324806799844	1.4044954643400002e-21	645.9208342961739	0.5108311439632512	0.4761542952109018
0.2277721708860712	1.41218537196e-21	649.4573865113175	0.5084725864731156	0.4771936473478733
0.22701441690898963	1.4197759511100002e-21	652.9482580319766	0.5061533448627368	0.47825489657470704
0.2262591620075142	1.4271906772000001e-21	656.3582555604349	0.5038653043269753	0.47932851825065004
0.22550640653315798	1.4344234900100003e-21	659.6845920301214	0.5016220422498684	0.4804135170720121
0.22475615066646853	1.44147480899e-21	662.9274603441107	0.4994308286208796	0.48151261874916096
0.22400844944151402	1.44828738787e-21	666.0605332130543	0.4972977420104749	0.4826245695869139
0.22326319229644065	1.4548617868700002e-21	669.0840682794859	0.49523274071283313	0.48374599815743996
0.2225203800121069	1.4611326714999997e-21	671.9680185198577	0.4932374647814452	0.4848902877637468
0.2217800671273791	1.4671166396000002e-21	674.7200172024382	0.49132320194836665	0.4860311330397528
0.22104225300224825	1.4727689152000002e-21	677.3194720699835	0.48949428505700165	0.4871976476540372
0.220306883623855	1.47801240673e-21	679.7309290733522	0.48775958384880796	0.48836826766988295
0.21957390624146053	1.4828614402200002e-21	681.9609766861174	0.48612820804960144	0.4895375473050986
0.21884342688649874	1.4852755955399998e-21	683.0712353220522	0.48446678703987456	0.49108992741062757
0.21811533996576166	1.4859019374599998e-21	683.3592870144877	0.4828694541488306	0.492884266011687
0.21738969796895571	1.4859927599500001e-21	683.401055848922	0.48142298282400176	0.494704302088378
0.2166664488915444	1.4855153775799998e-21	683.1815099503856	0.48012921195195746	0.4964991771225745
0.21594564420824075	1.48447215492e-21	682.7017367734602	0.4789892464896514	0.49828689294263134
0.21522723228635038	1.4828985538699998e-21	681.9780450785618	0.4780100135778683	0.5000682064791704
0.21451116269519166	1.48079484426e-21	681.0105589592338	0.477187049238491	0.5018247047395031
0.21379748642608667	1.4781505550600002e-21	679.7944628382065	0.476530772625802	0.5035923770486722
0.21308620318236768	1.4749652833999999e-21	678.3295714374684	0.4760299169764175	0.5053502916197938
0.21237731251414688	1.4712666917299998e-21	676.6286065871974	0.47568450551073505	0.5070828252636055
0.21167076469313076	1.4671117180799999e-21	674.7177538186214	0.4755079606295936	0.508814048469925
0.21096655994966412	1.46247217196e-21	672.5840484584592	0.47549362120718675	0.510523275607454
0.21026464987823326	1.45738738259e-21	670.2455778293396	0.47563388490307107	0.5122164696654928
0.2095651316710131	1.45186421461e-21	667.705498946795	0.4759213441978866	0.5138944549835857
0.20886795628888363	1.44592700154e-21	664.9750026818102	0.47635987349735215	0.5155503579892912
0.20817307582567332	1.4396140212099999e-21	662.071692827716	0.4769424770070657	0.5171770576202662
0.2074804906913605	1.43295757277e-21	659.0104236111332	0.4776649823950252	0.5187858707793914
0.20679020113748214	1.4259729429599998e-21	655.7982253316284	0.4782403672712111	0.520496955358381
0.2061022538366206	1.4188039930299999e-21	652.5012590989969	0.4786528529424857	0.5222741004468687
0.2054165552679774	1.41152050132e-21	649.1516156424243	0.4791451011073014	0.5240139076092288
0.2047331521115688	1.40416917916e-21	645.7707772820822	0.4797202289847759	0.5257293785195541
0.204052044010804	1.3967441923300002e-21	642.3560608877325	0.480359440915779	0.5274028335404621
0.20337318511174488	1.3892844303500003e-21	638.9253515660498	0.48106486817938876	0.5290419851813891
0.20269657567249924	1.3818151447299997e-21	635.4902623672859	0.48183655554021004	0.5306716276092373
0.2020222157982702	1.3743420778e-21	632.0534341619026	0.4826630141906582	0.5322611404911346
0.20135010544387102	1.3668954879000002e-21	628.6287826176347	0.48353981760188075	0.5338171313481664
0.20068024441621526	1.3594581016000002e-21	625.2083637655621	0.4844618122653879	0.5353401121334336
0.20001258851160147	1.3520923984000002e-21	621.820911632808	0.4854320016714028	0.536861186114945
0.19934718169643142	1.3447706385999997e-21	618.4536688622841	0.4864470072614211	0.5383381188629064
0.19868393677406565	1.337535083e-21	615.1260709964238	0.4874973608449267	0.539783977196468
0.19802294069712328	1.3303978751000001e-21	611.8437027735549	0.4885907315893307	0.5412280965711989
0.19736414984094008	1.3233132020000002e-21	608.5854950572217	0.4897028058214747	0.5426141895290554
0.19670752158228771	1.3163356193000002e-21	605.3765377103409	0.49084754816829557	0.5439904575677257
0.19605309857407918	1.3094391213999999e-21	602.2048708802289	0.4920177508605175	0.5453465439182906
0.1954008384667119	1.3028423867999999e-21	599.17106377679	0.4926067422294585	0.5468878693231454
0.19475078306044022	1.2966079813e-21	596.3038901161096	0.4925291988868617	0.5486205096045585
0.19410284897010563	1.2905543412999998e-21	593.5198496555972	0.49246088906244817	0.5503151518105244
0.19345707798356634	1.2846767707999998e-21	590.8167827270197	0.49241024526821014	0.5519723385899249
0.19281346988135203	1.2790011188000001e-21	588.20657716346	0.49236625484021435	0.5535945102892192
0.19217202430470393	1.2734568415999998e-21	585.656790250281	0.4923304042344078	0.5551562426615497
0.19153266030884641	1.2680946416999998e-21	583.1907398278978	0.49230898796565764	0.5567040466040661
0.19089545878123296	1.2629053429999998e-21	580.8042058512351	0.4922986361931957	0.5582312318255047
0.19026037925652836	1.2578699014e-21	578.4884300285984	0.492298843235522	0.5597164070714391
0.1896273821939888	1.2529790387e-21	576.2391453596041	0.49230726185172224	0.5611678643168799
0.18899650729480927	1.2482397891e-21	574.0595868396281	0.4923290151991519	0.5625813451235981
0.18836775416686202	1.2436461372999998e-21	571.946988060595	0.49236224431925474	0.5639724700187272
0.18774104498888888	1.2391628167e-21	569.8851300796367	0.4924033181732576	0.5653300581310378
0.18711645742587665	1.2347978577e-21	567.8777060398065	0.4924495859043957	0.5666450533537499
0.18649395254505965	1.2305534666e-21	565.92573060806	0.4925048655338127	0.5679319412209107
0.1858734923000072	1.2264272995e-21	564.0281258358509	0.4925748152754651	0.5691885603081998
0.18525511477793458	1.2224125324e-21	562.1817533977916	0.4926565217861636	0.5704170735592804
0.18463878216146418	1.2190313305e-21	560.6267546045431	0.49203768557284	0.5718283054636603
0.1840244946287851	1.2166351401000001e-21	559.5247579505149	0.4903780824964188	0.5735528898844575
0.18341228910603402	1.2142910243e-21	558.4467101592146	0.4887700604079975	0.5752126448832346
0.18280209148042034	1.2120638182e-21	557.4224285870861	0.4872285504545555	0.5768325616528094
0.182193902257766	1.2099032206e-21	556.4287799496901	0.4857443988855186	0.5783839716911853
0.18158779411448472	1.2077695841e-21	555.4475305949175	0.48431423907390647	0.5798827707576177
0.18098365808853079	1.2057162598999998e-21	554.50321648781	0.48293976391119925	0.5813355426255953
0.18038153067178275	1.2037195400000003e-21	553.584934431079	0.4816149050799657	0.5827330295353779
0.1797814118242156	1.2017784578000001e-21	552.6922398899466	0.4803421870756053	0.5840769300764127
0.17918330137373864	1.1998470865000001e-21	551.8040113458851	0.4791183451358908	0.5853879693103113
0.1785871640475841	1.1979929465e-21	550.9513011121325	0.4779382225686585	0.5866405065949317
0.1779930348515046	1.1961805329000001e-21	550.1177806527753	0.47681319016055357	0.5878466914845755
0.1774008787179052	1.1944043739e-21	549.3009335128226	0.4757250972253827	0.5889988621614962
0.17681066137268664	1.1926744173000003e-21	548.5053346385371	0.4746879895199375	0.5901185697467453
0.17622245147457807	1.1909721767e-21	547.7224822218212	0.4736882076146993	0.5911820144218939
0.17563618043690268	1.1892840181999997e-21	546.9461060964225	0.4727340118897094	0.5922012340888786
0.17505184855327902	1.1876241085e-21	546.1827214607989	0.47181580559839226	0.5931698600392361
0.17446945598434063	1.1864618107e-21	545.6481861890675	0.47081749421873736	0.5941199278857733
0.17388900275991592	1.1863053551e-21	545.5762329971575	0.46961423440007877	0.595045368782394
0.17331052171597938	1.1861804484e-21	545.5187889954346	0.46846675575334834	0.5959555024383187
0.1727339138228231	1.1860687436e-21	545.4674164852039	0.46737606449137686	0.5968016978828403
0.17215924503640548	1.1859871091999999e-21	545.4298732099894	0.46633761017273617	0.5975976667058008
0.1715864825975183	1.1859219160999997e-21	545.3998912110355	0.46535316162709717	0.5983795621028483
0.17101562655287628	1.1859048605e-21	545.3920474211046	0.46442298353325623	0.5991412492644969
0.17044667682244785	1.1858928777e-21	545.386536587948	0.4635446708864235	0.5998375194005146
0.16987963320155866	1.1859255542e-21	545.4015643560524	0.46271890951044997	0.600511019655129
0.16931446392942853	1.1859599913e-21	545.4174018157862	0.4619392165999454	0.6011284172479231
0.16875116918470426	1.1859951917e-21	545.4335903135869	0.4612012978871844	0.6017380568207669
0.16818974901921588	1.1861085412e-21	545.485719213584	0.46053010430846747	0.6023066866002174
0.16763017254879475	1.1862200134999997e-21	545.5369847981623	0.459900565064948	0.6028497829215775
0.16707250140509441	1.1863717765999997e-21	545.6067799314726	0.45932141201276133	0.6033602447771957
0.1665166738513499	1.1865578878000001e-21	545.692371593837	0.458792463812569	0.6038453810133451
0.1659626900586711	1.186774991e-21	545.7922163307071	0.4583120668406468	0.6043082436037286
0.16541055007350974	1.1870317082e-21	545.9102793591841	0.45788514362787597	0.6047534312902139
0.16486022401829084	1.1881550948e-21	546.4269195537113	0.45728059592376374	0.605084570573793
0.16431174189363879	1.1916500286999996e-21	548.0342231569012	0.4561138468590046	0.6050991663617279
0.16376510338031283	1.1951634088000001e-21	549.6500100803986	0.45505857340969824	0.6050668555379962
0.1632202788310636	1.1986820435e-21	551.2682135696319	0.4541003208078841	0.6050154759644943
0.1626772682776473	1.2022508114000003e-21	552.9094730808977	0.4532438924000046	0.6049519674032064
0.1621360428067598	1.2058407375000001e-21	554.5604631484684	0.4524850658397996	0.6048590345132446
0.16159663141899208	1.2094532580000004e-21	556.2218442739452	0.4518221546681713	0.6047308905978799
0.16105900534408613	1.2130977140999999e-21	557.8979124311135	0.45125106719546176	0.6045919147277383
0.1605231929611988	1.2167738582000002e-21	559.5885537499025	0.45076780085609497	0.6044243964147782
0.15998913757960645	1.2204735681e-21	561.2900328688719	0.45037051146933393	0.6042436532589264
0.15945686752928404	1.2242333474999999e-21	563.0191376673404	0.45005399062616225	0.6040535992608908
0.15892638258111086	1.2280120695e-21	564.7569540781327	0.44981715018884844	0.6038545540262925
0.1583976548810359	1.2318453714e-21	566.5198715272969	0.4496662326785929	0.6036414450990251
0.15787065719373483	1.2357162025e-21	568.3000484783892	0.4495870584006525	0.6034206225373889
0.1573454443318029	1.2396201201999998e-21	570.09544180064	0.44958232858473096	0.6031844372448134
0.15682196167766482	1.2435721226999998e-21	571.9129490954322	0.4496512687064275	0.602967204588307
0.15630023630127832	1.2475734225000001e-21	573.7531279857925	0.44979177367815387	0.602730986718738
0.1557802412236538	1.2522039611e-21	575.8826908300257	0.44874490782346704	0.6029290167556748
0.1552619764951754	1.2592259552e-21	579.1120727701277	0.44323123494651423	0.6045637641676613
0.15474544205105584	1.2664205292000004e-21	582.4208233915971	0.43840896163514276	0.6057761267036588
0.154230611630916	1.2737508300000001e-21	585.7919941277039	0.4341810399448375	0.6066329294192807
0.15371751137416884	1.2812211533999998e-21	589.2275605965906	0.43047910342127216	0.6071894059423018
0.1532060894044886	1.2888174535999998e-21	592.7210632011389	0.42724069422084066	0.6074793190483332
0.15269639736960366	1.2965485285999999e-21	596.276548100019	0.424408147062703	0.6075734520029054
0.15218838385448122	1.3044262218999999e-21	599.8994620629747	0.4219475219520655	0.6074674099831596
0.15168207437211606	1.3123619529e-21	603.5490672902005	0.41980766181353985	0.6072171448199702
0.1511774435297546	1.3204578305000003e-21	607.2723231828132	0.4179700765536866	0.606818058270904
0.1506744913868546	1.3286404341999997e-21	611.0354639994355	0.41641189742439955	0.6063035307439409
0.15017321789096538	1.3369151070000001e-21	614.8409469605468	0.41510451493461953	0.6056743099320229
0.14967359831577814	1.3452782457999999e-21	618.6871150174647	0.4140245020232082	0.6049585671034975
0.14917565728070442	1.3537158752e-21	622.5675409496988	0.41315673063032426	0.6041610865972211
0.14867934592825638	1.3622458669e-21	626.4904438677174	0.41248709983514936	0.6032857254998063
0.148184712894556	1.3708298618999998e-21	630.4381826484899	0.41199665808068	0.6023529482386955
0.14769170975016296	1.3794878652e-21	634.4199574970853	0.41167741995154444	0.6013396362782911
0.1472003605117601	1.3874437302000001e-21	638.0788222558708	0.4115065697963107	0.6006710069502997
0.1467106412509785	1.3897903295999999e-21	639.1580122430873	0.4113443570761769	0.6029305627934368
0.1462225520068083	1.3920783104999998e-21	640.2102438588556	0.4111829458031055	0.6051718534552611
0.14573606942150452	1.3943062472999996e-21	641.2348614764649	0.4110213078437809	0.6073867732589072
0.14525121691692508	1.3964669597e-21	642.2285629098392	0.41085831334187634	0.6095764870360335
0.14476799420928024	1.3985561537e-21	643.1893733686474	0.4106930223576907	0.6117435090920569
0.14428635525705438	1.4005665090999997e-21	644.1139263274636	0.4105210394253031	0.613886084269028
0.14380632315772196	1.4025115236999996e-21	645.0084293607935	0.4103482530979222	0.6159989211152728
0.14332789776949104	1.4043754467000002e-21	645.865638750067	0.41016916669510145	0.6180841584204728
0.14285105647127816	1.4061593702000003e-21	646.6860567469183	0.409984509876717	0.6201353653098141
0.14237579936127592	1.4078559099999999e-21	647.4662873926237	0.4097948915809147	0.6221557417230127
0.1419021485105565	1.4094692209999999e-21	648.208241506081	0.4095988350780737	0.6241468409980594
0.1414300375689045	1.4109949291000002e-21	648.9099074593476	0.40939549617549365	0.6261100178466402
0.14095951077157867	1.4124160793e-21	649.563487727957	0.4091824128669136	0.6280356072309123
0.14049056779909974	1.4137364363000003e-21	650.1707136796689	0.40896484765800456	0.6299292686685686
0.1400231652359329	1.4149601397999997e-21	650.7334891429718	0.40873816408831687	0.6317922322303301
0.13955732477789803	1.4160933606e-21	651.254652039658	0.40850479685527025	0.6336131516085663
0.1390930250185953	1.4174784459999997e-21	651.891646276987	0.4083062692298603	0.6352568481310358
0.13863026608802717	1.4244169058999997e-21	655.0826112328223	0.4088024675135949	0.6347893925985253
0.13816906894500192	1.4313295814000001e-21	658.2617180648099	0.40929485354937417	0.6343083133914368
0.13770939150870606	1.4382065919e-21	661.4244227316498	0.40978789502098095	0.6338064956879106
0.1372512340195243	1.4450583169e-21	664.5754987163967	0.4102781873688409	0.6332853934009175
0.13679461713181587	1.4518859129999998e-21	667.7154779339313	0.4107652589367054	0.6327535428527142
0.1363395200878792	1.4586762108999998e-21	670.8383038853477	0.4112507809597268	0.6322084382900452
0.13588592257601567	1.4654462463999998e-21	673.9518112546504	0.4117301114812149	0.631660865841466
0.1354338449475528	1.4721798358000003e-21	677.0485572346028	0.4122093925231848	0.6310951549394694
0.13498326695916	1.4788746591000002e-21	680.1274748681556	0.41268631884693835	0.6305142404938487
0.1345341886482058	1.4855503778000001e-21	683.1976063863494	0.41315909374204457	0.6299257871168986
0.1340866099523434	1.4921975723999997e-21	686.2546198055977	0.4136304694607478	0.6293142572038526
0.13364051112806366	1.4988390788e-21	689.3090172485167	0.4141006446782271	0.6286949503204811
0.13319591176179782	1.5054301414e-21	692.3402158259297	0.41455908463451996	0.6280700487056952
0.1327527728517086	1.5120038769e-21	695.3634457518432	0.41502394040587653	0.6274421738516418
0.132311113915952	1.5185395277000002e-21	698.3691607040009	0.41547702657144325	0.6268123957625521
0.13187093479285927	1.5250661095e-21	701.3707048658678	0.41593318187889344	0.6261566622377669
0.13143221628439394	1.5315552201e-21	704.355016199733	0.4163833675277877	0.625504703627054
0.1309949584177188	1.5395530495e-21	708.0331801879905	0.4162983079460296	0.6245574287857997
0.13055914243258024	1.5474955733000001e-21	711.6859093918716	0.41622749325637765	0.6236157047495582
0.130124787102579	1.5553733080999998e-21	715.3088424404814	0.41617655692621824	0.6226625125177564
0.12969187372334562	1.5631676987000002e-21	718.8934458849277	0.4161428100395022	0.6217102210135325
0.1292604023088289	1.5709006601000005e-21	722.4497983302633	0.4161266123972392	0.6207682785053346
0.1288303545787113	1.5785765783e-21	725.9799168771841	0.41612325137080747	0.6198205747075918
0.1284017487980287	1.5861866834e-21	729.4797682900783	0.4161358876025475	0.6188711361609818
0.12797456673873656	1.5937553029000002e-21	732.9605406713601	0.4161611520244875	0.6179252656447497
0.12754880839763452	1.6012553762e-21	736.4097889788261	0.41620307797596395	0.6169799555453302
0.12712447367749777	1.6086908413999998e-21	739.8293243260769	0.4162584781158065	0.6160281661693359
0.12670154478635648	1.6160763255000001e-21	743.2258736013677	0.4163219551476562	0.6150880930317966
0.12628002179438094	1.6233947086000002e-21	746.5915634435007	0.416400001194386	0.6141458506921363
0.1258598873084794	1.6306624618000002e-21	749.9339688336162	0.4164872300122264	0.6132092451617862
0.12544117606604369	1.6378833130999997e-21	753.2548042613163	0.41658564297146705	0.6122820540510414
0.12502383609594428	1.6450555357999997e-21	756.553275625422	0.41669306043619114	0.6113530227239297
0.1246079018352066	1.6521677513000003e-21	759.8241499615049	0.41680971605828	0.6104297850026948
0.12419333907001251	1.6592317538999998e-21	763.0728514124606	0.4169359417537363	0.6095087902688513
0.12378016479863127	1.6675320441999996e-21	766.8901157408974	0.41573191148634614	0.6087006060577743
0.12336836210237545	1.6758767044e-21	770.7277855769016	0.4144954414463904	0.6078754962663457
0.12295791441805583	1.6841650361999996e-21	774.539550247637	0.4133417338782301	0.607019849206223
0.12254885493413673	1.6924033710000003e-21	778.3283215340776	0.41226314184645985	0.606147065552079
0.12214113408042993	1.7005811248e-21	782.0892319045834	0.4112533560445407	0.6052471383022324
0.12173478475367927	1.708700261e-21	785.8231843175465	0.410306791075044	0.6043301292516104
0.12132979046797511	1.7167742791e-21	789.5363871292946	0.40942046817504657	0.6033945930107611
0.1209261350813878	1.7248073060000003e-21	793.2307382816565	0.40858977901384186	0.602455190527067
0.1205238187179041	1.7327883800000002e-21	796.9011965405459	0.4078116509530148	0.6014977891608313
0.12012285723279877	1.740712354e-21	800.545394778969	0.40707883894296765	0.6005230573261824
0.11972321882175023	1.7486043180000002e-21	804.1748717694917	0.4064002362826145	0.5995417516301621
0.1193249036569158	1.756437298e-21	807.7772222968412	0.40576391699921643	0.5985517198481005
0.11892792732877705	1.7642296180000002e-21	811.3608734821215	0.40517038752038453	0.5975527996387213
0.11853225871017148	1.7719703389999997e-21	814.9207945308684	0.40461457126004424	0.59655004317984
0.11813791331915592	1.779663904e-21	818.4590287578101	0.4040991854605824	0.5955447760083565
0.11774489097559002	1.7873446330000004e-21	821.9913597689425	0.40361585543195005	0.5945353351908019
0.11735316121364786	1.7949453370000005e-21	825.4868876603233	0.4031686381098968	0.5935157810766025
0.1169627392878739	1.803128074e-21	829.2500897809863	0.40245226862348776	0.5925265483537804
0.11657361016327591	1.8114150289999998e-21	833.0612212679008	0.4017820970613135	0.5914857183100524
0.11618578871996513	1.8197151009999998e-21	836.8783852011981	0.4012122944953239	0.5903857986415204
0.11579924524794562	1.8279772009999994e-21	840.6780859909376	0.4007313825354435	0.5892344763357582
0.11541399455428179	1.836227521e-21	844.4723692142835	0.4003403677337652	0.5880380732635131
0.1150300219528238	1.8444662250000002e-21	848.2613102940613	0.4000324185930811	0.5867938039834187
0.11464732747274296	1.852683084e-21	852.0402049614556	0.39980533659366	0.5855028502589119
0.11426589674171798	1.860858097e-21	855.799854850979	0.3996505312247891	0.5841738112762613
0.11388574412720437	1.8689804249999998e-21	859.5352751576957	0.399568130843318	0.5828144281540348
0.11350686940586623	1.877069916e-21	863.2555938831157	0.39955439038638346	0.5814188849826504
0.11312923017419545	1.885102955e-21	866.9499506002105	0.3996075667920217	0.5799947982762798
0.11275286870744414	1.8930869940000003e-21	870.6217724486041	0.39972104102892586	0.5785434495828669
0.11237774299653774	1.9009943469999997e-21	874.2583267675844	0.3998980155831047	0.5770722275790133
0.11200388083622197	1.9088516129999997e-21	877.8718463116949	0.40013074761720635	0.5755703220295095
0.11163125454802501	1.916651826e-21	881.4591274504173	0.4004163331019099	0.5740410326482401
0.11125986424832617	1.92436812e-21	885.0078146371692	0.4007574808503894	0.5724934716468353
0.110889709969909	1.9320052699999998e-21	888.5201038719108	0.40114885918504767	0.5709299809709637
0.11052079166333913	1.9424477339999997e-21	893.3225437731015	0.4000751116220254	0.5698399237564303
0.11015309589382595	1.953772134e-21	898.5305818776183	0.39869145968687464	0.5688319567288327
0.10978663593282888	1.965210554e-21	903.7910572419171	0.39742442987103965	0.5677583603690414
0.10942138523394401	1.9767284820000003e-21	909.0880979601081	0.3962650000406075	0.5666332191802669
0.10905734395382856	1.988356887e-21	914.4359465291052	0.3952119170043139	0.5654479263718729
0.10869452512112826	2.000067574e-21	919.8216362015002	0.3942565762530581	0.5642112453972538
0.10833290273380218	2.011879205e-21	925.2537495430008	0.393396752167335	0.5629213890933554
0.1079724897461652	2.023796808e-21	930.7345989070732	0.3926296379453525	0.5615784021213235
0.10761328599292726	2.035781511e-21	936.2463072444082	0.3919539826295239	0.5601907375698612
0.10725526600423213	2.047916214e-21	941.826999873686	0.39136215071736324	0.5587424500937275
0.10689842996447387	2.060173197e-21	947.4639284977554	0.3908534040596976	0.5572460703627191
0.10654279042343867	2.072527769e-21	953.1457378422677	0.3904283267530974	0.5556986229757475
0.10618833479225859	2.0850179719999997e-21	958.88992324345	0.39008794788460466	0.5540901439841404
0.10583505073525767	2.097647358e-21	964.6981182493356	0.38982311534940084	0.5524240237038253
0.10548295056631736	2.1103606730000006e-21	970.5449118061445	0.38963997174524667	0.5507256987971578
0.10513202195737611	2.1232246699999997e-21	976.4610033034763	0.3895345375767512	0.5489651005726733
0.10478225282762722	2.136246057e-21	982.4494777188678	0.38951026464083016	0.5471533193390142
0.1044336552569463	2.145606589e-21	986.7543422003897	0.3884988158003834	0.5468046049024234
0.10408621717018564	2.153630222e-21	990.4443731424846	0.38712180646580846	0.5470048148000508
0.10373992673367674	2.161792205e-21	994.1980305965146	0.3857906893507371	0.5471637476112546
0.10339479579527833	2.1701193629999998e-21	998.0276512533555	0.38450529368416136	0.5472688352301234
0.10305081252514829	2.1785558789999995e-21	1001.9075651381851	0.38326686363595464	0.5473363091961555
0.10270796532930461	2.1871365180000003e-21	1005.8537605103996	0.3820734147698044	0.5473610142672769
0.10236626582566197	2.195876653e-21	1009.8733073401316	0.38092898426567495	0.5473380756750239
0.1020257024223497	2.2047460689999997e-21	1013.9523098915083	0.3798294600791961	0.5472742348177624
0.10168627509571554	2.2137507120000004e-21	1018.0935027018622	0.37877667410999794	0.5471682225337555
0.10134797248491449	2.222890599e-21	1022.2968935894125	0.37777122696806187	0.5470174164449075
0.10101080583031714	2.23215458e-21	1026.557354721792	0.37681543094564723	0.5468165423131467
0.10067475265968458	2.2415614699999998e-21	1030.8835390286865	0.3759059928880737	0.5465704942155478
0.10033981309949463	2.2510955550000005e-21	1035.2682197156726	0.37504498781705425	0.5462773365244746
0.10000598720054951	2.2607555799999992e-21	1039.710819614173	0.37423328177741366	0.5459370491057051
0.09967328583260092	2.270539341e-21	1044.210325114993	0.3734665617493919	0.545555104779385
0.09934167621868109	2.280445019e-21	1048.7658996686184	0.3727550464570092	0.5451172993693234
0.09901118012098689	2.290464449e-21	1053.3737882300907	0.3720947467104739	0.5446349763813313
0.09868177594302772	2.297514814e-21	1056.6162178131815	0.37130318760155767	0.5448660328181985
0.09835347440658183	2.302900985999999e-21	1059.0932928911966	0.3704365716051677	0.5454950478027119
0.0980262542684952	2.3082916660000004e-21	1061.5724411771334	0.36958745229901974	0.5461061350608298
0.09770013664092575	2.313704678e-21	1064.061859844454	0.3687579906427453	0.5466971632279535
0.09737509002124208	2.319113401e-21	1066.5493060209203	0.36794717784479747	0.5472722584535562
0.0970511353067348	2.3245219649999997e-21	1069.036679074037	0.3671563004568124	0.5478354426997015
0.09672826199358858	2.329935613e-21	1071.5263902347558	0.3663868856448094	0.5483725384817463
0.09640644959147768	2.335354491e-21	1074.0185066477866	0.3656395524922472	0.5488897058284344
0.0960857185752553	2.3407758100000003e-21	1076.5117456651951	0.36491525858685275	0.5493866432495562
0.09576604858362855	2.3461926010000005e-21	1079.0029022767776	0.36421438318226107	0.5498622667904763
0.09544743970092298	2.3516003310000005e-21	1081.4898917772314	0.3635384421962814	0.5503175201056109
0.0951299018628667	2.357006151e-21	1083.976002877701	0.36288757695312435	0.5507497357339945
0.09481341510020073	2.3624036970000002e-21	1086.458308804627	0.3622629773593687	0.5511595253404271
0.0944979794839913	2.367790371e-21	1088.935614750073	0.36166556866194804	0.55154638153969
0.09418358528819351	2.373151009e-21	1091.4009468620188	0.36109724823667966	0.5519191904756144
0.09387025196134276	2.378508325e-21	1093.8647512018458	0.36055643193933323	0.5522529247511264
0.09355795037920207	2.3838531199999996e-21	1096.3227971928766	0.3600459704497231	0.5525685900981517
0.09324669025371689	2.386453722e-21	1097.5188017768444	0.35954186502343577	0.5532238808314357
0.09293647150177492	2.3870072230000002e-21	1097.7733542740086	0.3590436906692176	0.5541430720985433
0.09262727515744607	2.3874735640000003e-21	1097.9878222986015	0.35856403895243294	0.5550504967157383
0.09231912006921505	2.3878549240000003e-21	1098.1632079624371	0.3581029967128774	0.5559450902264649
0.09201197810316702	2.3881513120000005e-21	1098.2995154045727	0.35766093115962483	0.5568266760942787
0.09170586790855718	2.3883628070000005e-21	1098.3967809567357	0.3572381275153561	0.5576948992263616
0.09140077093343238	2.3884902409999995e-21	1098.4553872517984	0.3568347428722027	0.5585494305606606
0.09122860016615209	2.388525583e-21	1098.4716408707707	0.35661521444964156	0.559026625770782
0.09105685861825212	2.3885343439999998e-21	1098.4756700133155	0.3564021535375504	0.5594989405981895
0.0907545765383498	2.3884860900000002e-21	1098.453478226493	0.35604188509215895	0.5603205626159568
0.09045330794293112	2.3883571969999996e-21	1098.3942009442167	0.3557017761275849	0.5611270036911724
0.0901530526001544	2.388149475e-21	1098.298670576944	0.35538189459434916	0.5619177926532025
0.08985381021535356	2.3878637570000005e-21	1098.167270217442	0.35508253957723596	0.5626925269480137
0.08955558043210568	2.3875016170000005e-21	1098.0007237408809	0.35480385896634975	0.56345073271715
0.08925827547531011	2.387055413e-21	1097.7955166275335	0.3545464208291506	0.5641948921937607
0.08896198338400849	2.386545254e-21	1097.5608969115783	0.35430963757454903	0.5649189043060776
0.08866670361112651	2.3859641299999993e-21	1097.2936407271047	0.3540940114636176	0.5656251089122375
0.0883724355520758	2.385313492e-21	1096.9944153821643	0.3538997137404361	0.5663130690267137
0.08807909348069841	2.3880582140000002e-21	1098.2567000738306	0.35391043612138673	0.5665515294609016
0.08778667837155711	2.392920833e-21	1100.492995598516	0.3540519023096323	0.5665025682809892
0.08749527506327097	2.397854939e-21	1102.7621676570554	0.3542139206111501	0.5664244206178907
0.08720488270847655	2.4028705270000003e-21	1105.068812902769	0.3543966882240593	0.5663130158752532
